url_path,views_total,views_unique
/Suncuss/BirdNET-PiPy,149,37
/Suncuss/BirdNET-PiPy/issues,41,8
/Suncuss/BirdNET-PiPy/blob/main/docs/INSTALLATION.md,23,12
/Suncuss/BirdNET-PiPy/graphs/traffic,12,1
/Suncuss/BirdNET-PiPy/blob/main/deployment/README.md,11,8
/Suncuss/BirdNET-PiPy/issues/38,10,2
/Suncuss/BirdNET-PiPy/discussions,8,4
/Suncuss/BirdNET-PiPy/pulse,8,1
/Suncuss/BirdNET-PiPy/blob/main/docs/interface_demo.webp,7,7
/Suncuss/BirdNET-PiPy/issues/5,6,5
