url_path,views_total,views_unique
/Suncuss/BirdNET-PiPy,90,37
/Suncuss/BirdNET-PiPy/issues,29,7
/Suncuss/BirdNET-PiPy/issues/61,13,4
/Suncuss/BirdNET-PiPy/discussions,10,6
/Suncuss/BirdNET-PiPy/discussions/62,10,2
/Suncuss/BirdNET-PiPy/graphs/traffic,7,1
/Suncuss/BirdNET-PiPy/blob/main/docs/INSTALLATION.md,6,5
/Suncuss/BirdNET-PiPy/pulse,6,1
/Suncuss/BirdNET-PiPy/tags,5,3
/Suncuss/BirdNET-PiPy/commits/main,5,2
