url_path,views_total,views_unique
/Suncuss/BirdNET-PiPy,101,40
/Suncuss/BirdNET-PiPy/issues,41,12
/Suncuss/BirdNET-PiPy/issues/59,14,6
/Suncuss/BirdNET-PiPy/issues/61,9,4
/Suncuss/BirdNET-PiPy/blob/main/docs/INSTALLATION.md,8,6
/Suncuss/BirdNET-PiPy/graphs/traffic,7,1
/Suncuss/BirdNET-PiPy/pulse,7,1
/Suncuss/BirdNET-PiPy/discussions,6,5
/Suncuss/BirdNET-PiPy/commits/main,6,3
/Suncuss/BirdNET-PiPy/blob/main/deployment/README.md,5,3
