url_path,views_total,views_unique
/Suncuss/BirdNET-PiPy,213,65
/Suncuss/BirdNET-PiPy/issues,66,14
/Suncuss/BirdNET-PiPy/blob/main/docs/INSTALLATION.md,30,17
/Suncuss/BirdNET-PiPy/discussions,22,7
/Suncuss/BirdNET-PiPy/blob/main/deployment/README.md,16,9
/Suncuss/BirdNET-PiPy/issues/16,13,4
/Suncuss/BirdNET-PiPy/pulls,11,2
/Suncuss/BirdNET-PiPy/graphs/traffic,11,1
/Suncuss/BirdNET-PiPy/issues/9,9,6
/Suncuss/BirdNET-PiPy/pulse,8,3
