url_path,views_total,views_unique
/Suncuss/BirdNET-PiPy,215,58
/Suncuss/BirdNET-PiPy/issues,102,17
/Suncuss/BirdNET-PiPy/blob/main/docs/INSTALLATION.md,34,11
/Suncuss/BirdNET-PiPy/discussions,26,10
/Suncuss/BirdNET-PiPy/issues/27,22,2
/Suncuss/BirdNET-PiPy/issues/24,20,3
/Suncuss/BirdNET-PiPy/issues/25,19,5
/Suncuss/BirdNET-PiPy/issues/29,17,3
/Suncuss/BirdNET-PiPy/blob/main/deployment/README.md,16,8
/Suncuss/BirdNET-PiPy/tree/main/backend,13,4
