url_path,views_total,views_unique
/Suncuss/BirdNET-PiPy,170,53
/Suncuss/BirdNET-PiPy/issues,60,11
/Suncuss/BirdNET-PiPy/blob/main/docs/INSTALLATION.md,27,10
/Suncuss/BirdNET-PiPy/issues/24,20,3
/Suncuss/BirdNET-PiPy/discussions,17,6
/Suncuss/BirdNET-PiPy/tree/main/backend,14,5
/Suncuss/BirdNET-PiPy/issues/27,14,2
/Suncuss/BirdNET-PiPy/tree/ha,12,3
/Suncuss/BirdNET-PiPy/tree/main,11,5
/Suncuss/BirdNET-PiPy/commits/ha,11,1
