url_path,views_total,views_unique
/Suncuss/BirdNET-PiPy,159,36
/Suncuss/BirdNET-PiPy/issues,60,9
/Suncuss/BirdNET-PiPy/blob/main/docs/INSTALLATION.md,25,11
/Suncuss/BirdNET-PiPy/issues/38,15,2
/Suncuss/BirdNET-PiPy/blob/main/deployment/README.md,14,9
/Suncuss/BirdNET-PiPy/discussions,12,4
/Suncuss/BirdNET-PiPy/pulls,12,2
/Suncuss/BirdNET-PiPy/graphs/traffic,12,1
/Suncuss/BirdNET-PiPy/pulse,9,1
/Suncuss/BirdNET-PiPy/blob/main/docs/interface_demo.webp,7,7
