url_path,views_total,views_unique
/Suncuss/BirdNET-PiPy,145,59
/Suncuss/BirdNET-PiPy/issues,81,21
/Suncuss/BirdNET-PiPy/discussions,49,16
/Suncuss/BirdNET-PiPy/pulls,25,2
/Suncuss/BirdNET-PiPy/discussions/categories/q-a,19,2
/Suncuss/BirdNET-PiPy/blob/main/deployment/README.md,15,8
/Suncuss/BirdNET-PiPy/blob/main/docs/INSTALLATION.md,13,12
/Suncuss/BirdNET-PiPy/discussions/categories/ideas,13,4
/Suncuss/BirdNET-PiPy/issues/33,13,3
/Suncuss/BirdNET-PiPy/discussions/categories/show-and-tell,12,3
