url_path,views_total,views_unique
/Suncuss/BirdNET-PiPy,133,45
/Suncuss/BirdNET-PiPy/issues,69,8
/Suncuss/BirdNET-PiPy/graphs/traffic,18,1
/Suncuss/BirdNET-PiPy/issues/53,16,3
/Suncuss/BirdNET-PiPy/pulse,16,1
/Suncuss/BirdNET-PiPy/discussions,13,3
/Suncuss/BirdNET-PiPy/issues/46,13,2
/Suncuss/BirdNET-PiPy/releases,12,4
/Suncuss/BirdNET-PiPy/issues/50,12,3
/Suncuss/BirdNET-PiPy/discussions/51,10,2
