url_path,views_total,views_unique
/Suncuss/BirdNET-PiPy,180,53
/Suncuss/BirdNET-PiPy/issues,126,17
/Suncuss/BirdNET-PiPy/discussions,39,7
/Suncuss/BirdNET-PiPy/issues/33,37,7
/Suncuss/BirdNET-PiPy/blob/main/docs/INSTALLATION.md,28,16
/Suncuss/BirdNET-PiPy/pulls,26,3
/Suncuss/BirdNET-PiPy/blob/main/deployment/README.md,21,9
/Suncuss/BirdNET-PiPy/discussions/categories/q-a,19,2
/Suncuss/BirdNET-PiPy/issues/29,15,3
/Suncuss/BirdNET-PiPy/issues/25,12,4
